Date,Value,DataCollectedAt
2026-08-20,118.2548,2026-09-18
2026-08-21,118.0628,2026-09-18
2026-08-24,118.3195,2026-09-18
2026-08-25,118.2283,2026-09-18
2026-08-26,118.4461,2026-09-18
2026-08-27,118.3583,2026-09-18
2026-08-28,118.7479,2026-09-18
2026-08-31,118.5679,2026-09-18
2026-09-01,118.6568,2026-09-18
2026-09-02,118.5296,2026-09-18
2026-09-03,118.127,2026-09-18
2026-09-04,118.0732,2026-09-18
2026-09-08,117.9127,2026-09-18
2026-09-09,117.8834,2026-09-18
2026-09-10,118.0787,2026-09-18
2026-09-11,118.2126,2026-09-18
2026-09-14,118.6923,2026-09-18
2026-09-15,118.8822,2026-09-18
2026-09-16,118.9206,2026-09-18
2026-09-17,119.3489,2026-09-18
2026-09-18,119.5133,2026-09-18
